caller_name,callee_name,caller_number,callee_number,timestamp,duration_seconds,frequency,frequency_history
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-10-06T13:41:00,184,6,"[8, 2, 6, 2, 3, 3, 8, 7, 6, 5, 4, 2, 2, 7, 4, 6, 6, 7, 2, 3]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-08-20T00:13:00,88,8,"[8, 7, 8, 5, 2, 4, 3, 6, 3, 6, 8, 8, 5, 7, 6, 4, 5, 8, 7, 3]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-11-24T23:05:00,271,7,"[4, 2, 2, 5, 3, 8, 2, 4, 6, 8, 6, 6, 5, 8, 4, 2, 7, 4, 8, 5]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-10-04T07:22:00,298,5,"[5, 3, 7, 6, 7, 5, 2, 8, 6, 4, 8, 3, 7, 2, 2, 4, 3, 5, 7, 8]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-11-10T04:47:00,214,4,"[4, 2, 2, 2, 4, 5, 4, 8, 4, 2, 3, 2, 3, 5, 5, 6, 6, 6, 5, 2]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-06-07T02:22:00,298,2,"[6, 6, 8, 4, 8, 5, 2, 4, 5, 5, 8, 2, 7, 6, 3, 6, 6, 3, 7, 5]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-07-14T04:17:00,169,4,"[5, 3, 2, 3, 5, 4, 5, 4, 5, 8, 2, 4, 4, 3, 7, 7, 5, 6, 6, 3]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-09-26T03:08:00,170,2,"[5, 4, 8, 6, 5, 8, 8, 4, 5, 4, 5, 8, 8, 8, 7, 6, 3, 4, 4, 6]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-11-25T06:30:00,175,3,"[5, 4, 4, 7, 7, 7, 5, 6, 8, 3, 4, 5, 4, 8, 8, 5, 4, 2, 6, 3]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-10-30T17:11:00,296,2,"[7, 5, 7, 3, 5, 8, 4, 8, 7, 2, 8, 8, 8, 8, 5, 7, 5, 3, 7, 4]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-08-01T08:42:00,93,7,"[5, 8, 5, 2, 5, 6, 5, 6, 5, 6, 6, 8, 7, 5, 6, 2, 8, 4, 7, 8]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-10-16T19:40:00,58,2,"[8, 3, 7, 7, 4, 3, 7, 6, 2, 6, 7, 7, 7, 5, 8, 4, 8, 5, 2, 2]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-06-26T08:14:00,276,7,"[6, 6, 6, 7, 6, 3, 5, 4, 5, 5, 8, 7, 6, 7, 6, 3, 4, 2, 5, 2]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-08-15T13:58:00,58,2,"[8, 7, 3, 4, 4, 4, 5, 8, 3, 6, 5, 4, 5, 2, 5, 7, 7, 5, 4, 2]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-08-16T01:51:00,73,2,"[8, 4, 7, 2, 7, 8, 3, 7, 3, 6, 3, 6, 3, 4, 6, 5, 5, 3, 8, 5]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-11-09T05:11:00,236,5,"[2, 7, 6, 3, 5, 6, 5, 5, 2, 7, 3, 3, 4, 8, 7, 8, 8, 2, 6, 2]"
Arjun Reddy,Neha Gupta,+919845123456,+918976543210,2024-10-16T05:23:00,181,3,"[5, 2, 4, 7, 8, 5, 6, 7, 4, 6, 5, 6, 5, 6, 2, 4, 4, 8, 5, 6]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-11-20T22:51:00,167,6,"[6, 2, 7, 3, 4, 2, 3, 4, 2, 3, 4, 7, 3, 6, 5, 5, 6, 3, 6, 5]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-09-17T05:31:00,290,7,"[7, 3, 6, 3, 5, 4, 3, 3, 4, 8, 5, 6, 2, 8, 4, 2, 5, 3, 3, 8]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-09-07T17:32:00,268,5,"[7, 5, 5, 7, 8, 5, 5, 3, 2, 6, 2, 8, 8, 3, 4, 2, 4, 3, 6, 4]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-07-14T14:36:00,268,6,"[6, 2, 6, 2, 4, 8, 6, 8, 4, 6, 8, 8, 2, 8, 7, 5, 6, 3, 5, 2]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-11-15T07:19:00,31,5,"[4, 4, 8, 8, 2, 5, 8, 2, 8, 8, 3, 3, 8, 7, 6, 7, 4, 8, 7, 6]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-11-09T13:10:00,86,8,"[3, 8, 3, 8, 2, 6, 4, 6, 4, 6, 6, 3, 4, 7, 4, 4, 6, 4, 8, 6]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-11-21T03:08:00,225,2,"[4, 8, 7, 3, 7, 8, 3, 3, 3, 7, 4, 8, 3, 8, 8, 7, 5, 5, 3, 6]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-11-09T08:40:00,227,5,"[5, 2, 7, 8, 8, 2, 5, 6, 7, 4, 7, 4, 5, 5, 4, 6, 2, 8, 8, 8]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-06-24T23:29:00,198,8,"[2, 8, 6, 5, 3, 5, 8, 3, 5, 4, 4, 8, 4, 4, 6, 6, 3, 6, 8, 5]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-08-27T21:48:00,39,2,"[2, 7, 8, 8, 5, 2, 2, 8, 3, 5, 5, 2, 5, 3, 7, 3, 7, 4, 3, 8]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-08-10T02:41:00,199,4,"[2, 4, 7, 7, 3, 2, 5, 7, 4, 7, 7, 8, 3, 5, 7, 2, 7, 2, 2, 3]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-10-01T02:08:00,130,6,"[7, 5, 2, 2, 7, 4, 8, 2, 8, 5, 7, 3, 5, 2, 3, 5, 2, 7, 8, 2]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-06-27T10:23:00,168,3,"[5, 8, 8, 8, 8, 3, 7, 7, 3, 2, 6, 6, 2, 6, 7, 3, 5, 4, 7, 3]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-11-08T23:09:00,225,6,"[7, 5, 8, 3, 2, 2, 3, 8, 2, 6, 7, 5, 4, 5, 4, 8, 3, 3, 4, 7]"
Arjun Reddy,Ganesh Patil,+919845123456,+919765432100,2024-06-22T07:35:00,160,8,"[7, 2, 8, 8, 7, 4, 3, 6, 6, 6, 3, 7, 5, 4, 7, 2, 8, 8, 3, 5]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-10-31T02:33:00,21,4,"[4, 3, 5, 8, 8, 6, 5, 4, 6, 7, 3, 8, 5, 8, 2, 2, 6, 2, 2, 4]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-07-26T01:59:00,45,8,"[5, 6, 4, 7, 7, 6, 8, 5, 5, 7, 5, 2, 7, 6, 6, 6, 3, 4, 2, 4]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-06-21T16:58:00,119,8,"[3, 6, 4, 5, 6, 7, 8, 8, 7, 7, 7, 2, 4, 7, 5, 7, 8, 3, 2, 3]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-06-23T13:07:00,247,6,"[6, 2, 4, 7, 7, 7, 7, 3, 2, 2, 7, 3, 7, 2, 3, 5, 4, 6, 6, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-08-06T05:23:00,79,7,"[8, 8, 4, 7, 2, 8, 2, 4, 8, 5, 4, 6, 2, 4, 7, 6, 7, 2, 5, 5]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-10-09T11:03:00,270,8,"[6, 3, 4, 3, 4, 8, 2, 6, 7, 7, 2, 3, 7, 6, 2, 2, 8, 8, 2, 3]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-06-12T15:23:00,211,3,"[3, 8, 2, 6, 8, 7, 7, 7, 5, 3, 4, 3, 5, 7, 4, 4, 8, 2, 6, 4]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-07-01T16:43:00,41,3,"[3, 8, 6, 2, 5, 2, 5, 8, 4, 8, 8, 4, 4, 2, 6, 5, 2, 4, 3, 4]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-10-23T09:47:00,139,5,"[4, 6, 5, 8, 8, 3, 7, 6, 8, 8, 3, 3, 2, 5, 2, 3, 6, 4, 7, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-11-25T00:21:00,15,8,"[7, 5, 8, 7, 7, 4, 2, 3, 6, 3, 5, 5, 2, 3, 7, 4, 2, 2, 3, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-10-12T13:44:00,205,5,"[7, 2, 6, 2, 6, 3, 7, 8, 5, 2, 6, 6, 2, 5, 7, 3, 3, 4, 4, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-08-20T12:44:00,182,4,"[5, 4, 3, 2, 3, 3, 8, 8, 6, 2, 3, 2, 3, 5, 5, 4, 5, 2, 6, 4]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-07-24T14:19:00,252,4,"[8, 2, 2, 3, 8, 7, 4, 8, 7, 7, 6, 2, 3, 8, 8, 4, 3, 2, 7, 3]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-08-31T12:32:00,40,7,"[4, 4, 8, 3, 2, 5, 8, 5, 6, 7, 6, 3, 2, 5, 2, 8, 8, 3, 2, 2]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-06-16T07:08:00,116,8,"[5, 4, 7, 7, 7, 2, 6, 6, 4, 8, 2, 2, 2, 3, 7, 5, 8, 3, 2, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-08-24T03:02:00,251,2,"[3, 6, 5, 8, 7, 5, 5, 2, 5, 7, 5, 3, 4, 3, 3, 4, 4, 5, 3, 2]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-11-05T19:39:00,140,7,"[4, 5, 5, 6, 5, 2, 2, 4, 5, 3, 5, 3, 7, 8, 6, 3, 7, 8, 6, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-06-05T12:50:00,198,5,"[6, 8, 5, 4, 6, 6, 4, 5, 4, 3, 2, 4, 6, 3, 2, 8, 8, 4, 2, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-09-29T16:22:00,134,3,"[2, 3, 7, 3, 4, 6, 8, 8, 7, 2, 8, 3, 6, 8, 8, 5, 4, 8, 8, 3]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-07-16T07:37:00,177,8,"[7, 7, 4, 6, 2, 7, 7, 4, 6, 6, 3, 6, 3, 8, 8, 5, 6, 4, 3, 5]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-06-10T02:03:00,134,6,"[3, 2, 6, 5, 2, 4, 6, 3, 8, 3, 4, 7, 3, 8, 8, 8, 4, 2, 2, 3]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-10-29T22:58:00,87,8,"[2, 8, 6, 8, 4, 2, 4, 7, 7, 5, 6, 2, 4, 4, 4, 3, 3, 7, 5, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-11-11T15:41:00,177,3,"[7, 6, 7, 6, 8, 4, 3, 7, 6, 8, 3, 5, 4, 7, 7, 4, 3, 3, 7, 2]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-11-27T18:25:00,31,3,"[6, 4, 8, 6, 3, 7, 6, 2, 5, 3, 4, 7, 2, 3, 4, 4, 3, 7, 2, 8]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-11-19T20:46:00,186,5,"[2, 4, 3, 3, 7, 2, 4, 4, 8, 2, 7, 2, 2, 5, 5, 7, 5, 3, 5, 5]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-09-05T11:34:00,207,2,"[8, 5, 8, 8, 6, 7, 8, 7, 3, 3, 5, 2, 8, 8, 2, 4, 2, 4, 4, 2]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-06-19T10:10:00,207,3,"[7, 2, 6, 2, 4, 6, 6, 5, 7, 2, 5, 7, 3, 6, 5, 3, 2, 2, 4, 3]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-07-19T13:44:00,298,7,"[7, 6, 4, 7, 4, 4, 3, 2, 2, 5, 6, 6, 8, 5, 3, 2, 4, 2, 5, 2]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-08-15T21:40:00,260,3,"[2, 2, 3, 3, 7, 4, 2, 5, 8, 2, 4, 8, 5, 5, 5, 7, 4, 2, 7, 6]"
Deepak Yadav,Mohammed Farooq,+919823456789,+919100012345,2024-09-08T05:23:00,210,4,"[3, 5, 2, 4, 5, 5, 4, 3, 8, 4, 6, 2, 3, 8, 7, 7, 2, 2, 7, 4]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-09-14T18:14:00,298,2,"[8, 5, 8, 6, 5, 6, 7, 8, 5, 6, 3, 5, 4, 2, 5, 8, 7, 2, 6, 6]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-10-11T18:43:00,90,2,"[8, 5, 3, 3, 3, 8, 3, 3, 2, 5, 2, 7, 5, 3, 8, 7, 3, 8, 6, 4]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-08-21T23:58:00,49,2,"[5, 6, 5, 6, 4, 8, 4, 6, 5, 8, 2, 8, 7, 6, 6, 6, 8, 5, 2, 5]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-07-09T04:36:00,66,2,"[6, 8, 2, 8, 4, 8, 6, 4, 5, 4, 5, 7, 5, 6, 6, 5, 2, 3, 4, 5]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-07-07T19:38:00,220,2,"[5, 4, 7, 3, 2, 7, 5, 4, 4, 2, 4, 8, 8, 4, 4, 4, 8, 5, 8, 7]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-11-23T03:55:00,131,3,"[4, 7, 5, 8, 8, 4, 4, 7, 5, 6, 7, 2, 3, 5, 3, 8, 5, 7, 5, 8]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-10-11T11:52:00,43,6,"[8, 3, 2, 4, 7, 6, 5, 3, 8, 8, 6, 6, 2, 3, 3, 8, 3, 8, 2, 3]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-06-09T14:03:00,199,7,"[3, 4, 4, 8, 5, 6, 5, 7, 2, 7, 2, 3, 4, 5, 6, 5, 3, 8, 5, 6]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-10-20T11:22:00,98,8,"[4, 7, 8, 7, 2, 4, 2, 5, 2, 3, 8, 6, 8, 3, 8, 3, 7, 3, 7, 3]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-08-08T20:26:00,277,2,"[8, 8, 8, 7, 2, 5, 3, 7, 3, 6, 8, 2, 3, 4, 6, 8, 4, 7, 7, 7]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-08-10T13:57:00,207,8,"[4, 5, 4, 3, 5, 4, 7, 6, 8, 6, 5, 6, 2, 2, 6, 7, 8, 8, 4, 6]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-11-13T19:38:00,159,4,"[7, 2, 5, 2, 4, 4, 7, 4, 8, 4, 4, 7, 7, 7, 4, 3, 3, 6, 8, 3]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-06-15T19:25:00,178,7,"[3, 7, 2, 7, 5, 4, 4, 5, 5, 5, 7, 2, 6, 7, 6, 8, 3, 4, 7, 7]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-07-27T21:34:00,258,7,"[4, 6, 4, 8, 3, 8, 7, 6, 3, 4, 2, 5, 3, 7, 4, 7, 8, 6, 8, 3]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-11-22T10:41:00,60,3,"[4, 3, 7, 8, 4, 5, 8, 4, 4, 4, 6, 4, 5, 8, 2, 5, 2, 8, 7, 6]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-10-27T19:04:00,256,3,"[6, 2, 8, 7, 5, 6, 4, 5, 2, 8, 8, 3, 3, 3, 4, 5, 6, 5, 3, 4]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-07-17T02:31:00,185,7,"[3, 4, 7, 2, 2, 5, 4, 3, 8, 8, 3, 6, 8, 3, 5, 8, 8, 8, 2, 3]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-11-05T13:40:00,234,5,"[5, 5, 5, 2, 2, 6, 3, 7, 4, 2, 4, 8, 8, 6, 3, 2, 7, 2, 7, 7]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-08-03T07:44:00,191,4,"[3, 2, 5, 6, 6, 4, 3, 2, 8, 2, 4, 4, 5, 7, 6, 6, 6, 4, 5, 7]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-07-05T10:57:00,265,4,"[8, 3, 3, 8, 5, 2, 3, 3, 7, 3, 3, 7, 2, 6, 6, 3, 2, 4, 7, 7]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-06-10T12:56:00,145,8,"[6, 6, 2, 6, 2, 7, 2, 7, 8, 2, 2, 7, 2, 5, 5, 5, 2, 6, 4, 5]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-11-27T04:13:00,19,4,"[5, 7, 2, 7, 6, 4, 6, 6, 7, 3, 5, 8, 2, 6, 7, 6, 2, 4, 2, 8]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-06-28T15:12:00,117,8,"[4, 8, 6, 3, 4, 7, 5, 4, 3, 2, 6, 5, 3, 7, 5, 4, 3, 2, 2, 7]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-06-23T03:53:00,267,3,"[2, 8, 6, 2, 7, 7, 2, 4, 7, 3, 5, 4, 4, 5, 2, 2, 8, 3, 8, 2]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-08-14T11:51:00,175,5,"[7, 2, 2, 8, 8, 2, 2, 8, 3, 7, 7, 3, 4, 4, 5, 6, 4, 7, 2, 4]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-08-27T05:07:00,220,5,"[5, 4, 8, 5, 7, 8, 5, 8, 5, 7, 8, 3, 2, 3, 7, 7, 2, 8, 3, 2]"
Deepak Yadav,Ganesh Patil,+919823456789,+919765432100,2024-09-15T18:30:00,239,3,"[6, 5, 8, 4, 6, 2, 8, 7, 8, 7, 3, 5, 5, 2, 5, 5, 2, 2, 4, 7]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-06-04T22:55:00,283,8,"[7, 6, 7, 6, 3, 7, 8, 4, 6, 6, 7, 7, 6, 2, 5, 7, 7, 3, 5, 4]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-11-17T21:41:00,212,3,"[8, 8, 6, 6, 2, 2, 7, 3, 6, 8, 5, 8, 5, 8, 3, 2, 8, 5, 4, 3]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-08-24T08:03:00,274,3,"[6, 7, 5, 5, 8, 3, 2, 5, 5, 8, 6, 5, 2, 8, 5, 5, 4, 2, 5, 7]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-11-15T00:06:00,221,5,"[2, 6, 6, 2, 8, 2, 8, 6, 6, 7, 4, 6, 6, 3, 7, 7, 5, 4, 4, 8]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-06-14T07:54:00,247,4,"[6, 8, 6, 6, 5, 7, 7, 4, 7, 5, 2, 2, 8, 7, 3, 2, 4, 4, 8, 7]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-08-14T17:33:00,206,7,"[2, 2, 3, 5, 3, 8, 7, 7, 7, 5, 2, 4, 6, 3, 3, 2, 8, 5, 3, 5]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-07-19T22:21:00,70,8,"[5, 2, 7, 8, 7, 6, 2, 8, 5, 5, 7, 6, 6, 3, 5, 2, 6, 7, 2, 6]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-09-19T18:30:00,275,8,"[3, 7, 6, 3, 7, 8, 3, 2, 5, 7, 6, 6, 4, 6, 5, 5, 6, 7, 8, 3]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-08-10T12:21:00,165,5,"[8, 3, 3, 5, 6, 7, 7, 6, 4, 8, 7, 6, 8, 4, 7, 7, 6, 7, 3, 3]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-07-24T19:45:00,163,7,"[4, 7, 3, 7, 7, 3, 6, 6, 7, 7, 4, 7, 2, 8, 4, 6, 5, 6, 6, 7]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-09-15T21:47:00,288,4,"[8, 5, 8, 2, 6, 2, 2, 5, 3, 2, 7, 2, 3, 4, 8, 8, 3, 4, 7, 4]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-07-08T01:44:00,166,3,"[8, 6, 2, 4, 8, 5, 2, 6, 8, 7, 7, 6, 8, 3, 7, 7, 6, 5, 3, 6]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-11-26T09:44:00,39,5,"[5, 5, 8, 7, 4, 6, 2, 2, 7, 4, 3, 6, 8, 8, 8, 8, 5, 8, 3, 7]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-11-28T22:41:00,203,8,"[6, 6, 7, 6, 3, 8, 7, 3, 4, 5, 3, 7, 2, 3, 3, 7, 6, 2, 5, 2]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-09-18T08:35:00,150,3,"[3, 6, 8, 4, 2, 4, 5, 7, 3, 2, 3, 4, 6, 2, 8, 7, 6, 8, 7, 4]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-10-04T18:35:00,198,2,"[8, 7, 4, 6, 3, 3, 6, 2, 8, 6, 3, 5, 6, 6, 5, 2, 4, 3, 3, 7]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-08-24T10:23:00,165,3,"[8, 6, 6, 5, 6, 8, 8, 7, 2, 2, 7, 4, 5, 3, 7, 6, 6, 3, 2, 7]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-08-22T12:58:00,73,5,"[4, 6, 7, 4, 2, 6, 8, 8, 4, 6, 8, 6, 5, 5, 2, 4, 7, 3, 4, 6]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-06-22T03:10:00,290,6,"[2, 7, 2, 3, 7, 7, 8, 3, 8, 7, 5, 8, 2, 3, 6, 8, 7, 7, 8, 5]"
Deepak Yadav,Harpreet Singh,+919823456789,+919654321000,2024-11-13T02:47:00,93,2,"[5, 7, 4, 2, 2, 2, 2, 3, 8, 4, 6, 2, 6, 8, 3, 4, 5, 5, 5, 7]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-09-19T10:01:00,214,7,"[2, 6, 2, 7, 7, 6, 2, 8, 7, 6, 2, 7, 8, 2, 4, 6, 2, 4, 8, 7]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-08-17T19:05:00,159,8,"[5, 5, 5, 8, 7, 2, 5, 3, 6, 3, 3, 7, 5, 8, 8, 8, 6, 4, 7, 3]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-08-16T21:56:00,206,2,"[6, 8, 6, 3, 2, 2, 2, 6, 6, 5, 6, 6, 2, 4, 3, 7, 7, 7, 4, 3]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-09-14T20:54:00,277,3,"[3, 3, 3, 6, 8, 4, 3, 2, 3, 7, 8, 6, 8, 2, 8, 8, 6, 5, 7, 6]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-06-19T09:42:00,49,4,"[2, 3, 7, 6, 5, 4, 4, 3, 7, 7, 3, 2, 4, 6, 2, 3, 4, 5, 5, 4]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-11-05T21:19:00,93,6,"[6, 4, 8, 4, 5, 3, 2, 4, 3, 8, 3, 7, 7, 7, 5, 4, 8, 4, 3, 7]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-08-24T15:29:00,243,4,"[8, 4, 5, 6, 2, 3, 7, 6, 2, 8, 4, 8, 8, 3, 6, 3, 4, 7, 7, 2]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-06-20T00:54:00,274,7,"[2, 8, 6, 6, 5, 8, 6, 3, 2, 6, 4, 6, 6, 5, 7, 8, 3, 4, 5, 3]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-10-29T23:54:00,163,3,"[5, 6, 6, 2, 5, 4, 6, 2, 7, 3, 8, 8, 6, 7, 3, 8, 6, 3, 5, 3]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-07-16T18:36:00,89,7,"[7, 5, 4, 2, 3, 8, 5, 3, 2, 4, 4, 3, 2, 7, 3, 6, 8, 4, 5, 5]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-09-25T01:02:00,180,2,"[7, 6, 7, 8, 4, 8, 7, 4, 6, 6, 6, 3, 5, 7, 5, 4, 6, 7, 8, 2]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-10-11T08:24:00,129,6,"[5, 4, 8, 8, 4, 5, 8, 5, 6, 2, 6, 3, 5, 3, 3, 2, 6, 7, 4, 3]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-07-09T05:10:00,200,6,"[7, 8, 2, 7, 3, 5, 8, 4, 7, 2, 5, 7, 5, 5, 3, 6, 3, 7, 8, 5]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-06-06T07:02:00,80,6,"[6, 3, 3, 7, 6, 2, 6, 3, 2, 3, 4, 3, 6, 5, 6, 6, 7, 2, 7, 7]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-11-17T09:05:00,125,5,"[6, 5, 8, 5, 3, 3, 8, 5, 6, 3, 8, 6, 8, 8, 3, 6, 7, 6, 4, 3]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-11-23T10:59:00,247,6,"[6, 2, 3, 5, 5, 3, 2, 2, 3, 6, 8, 6, 7, 5, 8, 3, 6, 2, 3, 5]"
Deepak Yadav,Jaya Sharma,+919823456789,+919432100012,2024-11-05T19:02:00,287,6,"[8, 2, 2, 5, 7, 3, 6, 6, 8, 2, 8, 7, 7, 5, 6, 5, 4, 8, 2, 7]"
